customer_id,feedback,source,timestamp,category
A Google user,i hope and pray that my PWD ID discount will be approved!,,2018-12-04T19:42:49Z,5
A Google user,Fast and efficient,4.11.0,2016-09-27T07:15:47Z,5
A Google user,Kalo malem agak sulit dapet drivernya,5.125.0,2022-05-27T21:20:07Z,5
A Google user,Alot of promo codes,,2021-02-01T14:41:55Z,5
A Google user,Fast & good,5.55.1,2019-10-22T13:23:34Z,5
A Google user,yes yes yes,5.47.1,2019-06-07T08:45:35Z,5
A Google user,Ahaha,5.103.0,2020-07-31T23:02:03Z,5
A Google user,At the moment Top-up in store or thru driver not working.,5.103.0,2020-07-04T07:09:25Z,4
A Google user,Very useful. Drivers are friendly.,4.33.2,2018-01-11T22:49:04Z,5
A Google user,"I have never managed to get a tuk tuk ride! Everytime it says no drivers available, even though there are and my friend can book one the same place at same time on her phone. And there is absolutely no way to contact grab to ask what the problem is!",5.133.0,2021-02-01T04:32:42Z,1
A Google user,Baik,5.190.0,2022-03-01T16:00:38Z,5
A Google user,cannot verify email. failed to login,5.46.1,2019-05-28T12:05:43Z,1
A Google user,"Terima kasih grab food kerana tiada lagi cash on delivery, sekarang lifestyle saya makin sihat dengan pergi sendiri kedai makan atau pergi kerja dengan menggunakan perkhidmatan awam. Terima kasih sekali lagi menyukarkan saya untuk menambah point duit. Teruskan usaha anda",,2019-11-11T13:51:36Z,4
A Google user,"Bear in mind, that this is a temporary ""okay"". Next time i encounter 1 hour and half mins waiting, i ll sure turn it to 1*",v4.0.4,2016-12-02T11:46:55Z,5
A Google user,Had to catch a flight. Reached well in time to hotel from Birds Paradise. Very smooth ride.,5.274.0,2023-10-07T08:55:05Z,5
A Google user,"I am an indonesian grab account app. When i am on holiday in singapore, will the currency be automatically converted?",5.73.1,2019-12-03T10:16:30Z,5
A Google user,This app helps me live. This is better than uber!!!,4.43.1,2018-02-06T07:00:39Z,4
A Google user,All in all the service is good. Only the messages coming in nearly hourly that is annoying. Gk usah cerewet tahu !,5.127.0,2020-12-21T13:02:41Z,4
A Google user,Stealing personal data. Forced me to log in via FB despite me already inputting my phone number. Now i can't remove my profile photo and there is no way to do it. The grab help site has nothing on changing profile photo. Grab does not need to know my FB account!!!!!!,5.31.1,2019-02-15T00:59:31Z,1
A Google user,Make me easy if i didnt have a transport.,4.42.1,2018-01-11T07:58:26Z,5
A Google user,Because as I installed this app ive waited for about a month waiting a promo but still there isnt,,2017-12-09T05:40:35Z,1
A Google user,excelent sekali,5.33.0,2019-02-26T12:17:01Z,5
A Google user,"Kadang kode promo tidak bisa digunakan, padahal belum expired",5.64.0,2019-11-19T16:50:49Z,4
A Google user,Easy to use and convenient food order.,5.252.0,2023-09-08T10:30:08Z,4
A Google user,"I still can't see my notifications even though there's a 13 beside the Notifications option--meaning I have 13 updates pending to be read.. I already updated the app, but it's still the same. Clicking on the Notifications only shows a white blank page. Hope you could fix it. It really gives a hard time using grab.",,2017-03-19T15:18:40Z,2
A Google user,grab paling bagus,,2017-01-27T11:21:49Z,5
A Google user,This app is awesome.,5.71.0,2019-11-19T17:42:43Z,5
A Google user,whatta useful!,5.64.0,2019-10-01T21:47:40Z,5
A Google user,"udah lebih baik makin kesini. belum pernah nemuin driver yg ga sopan, tapi untuk driver yg suka ga mau ambil promo masih banyak juga. tingkatkan performnya. thanks",5.36.3,2019-04-06T12:15:16Z,4
A Google user,Verry helping,5.55.1,2019-12-11T04:04:44Z,5
A Google user,SO reliable,4.35.2,2017-09-20T07:54:22Z,5
A Google user,"Please. Grab food should be paid only via E-cash, as lots of incidents always happen by fooling and trolling orders. I feel sorry for those who are fooled by dumb customers. CoD should only available for verified legit customers. Please, do some solutions to stop this order spree of dumb strangers..",,2021-04-04T16:05:22Z,5
A Google user,Unable to use this apps on my new Huawei P40 Pro. Will give more star if it can work on all devices.,5.99.0,2020-06-07T20:22:58Z,2
A Google user,So far no problems at all,5.50.0,2019-10-22T04:05:15Z,4
A Google user,"This app suddenly..cant Use the book ride options..What happen,its was so Stressful now,because I depend on Grab,to go to my Destination always.Grab plz pix it..I alrdy cleared my cache in my phone..and I uninstalled and Installed back..nothing workouts on it",,2021-05-30T03:28:27Z,1
A Google user,"Total scam, driver at least 10 min far from me, but app show nearby... Time to look for alternative options why the issue report option is buggy? Looks like intentionally done.",5.255.0,2023-06-05T02:11:51Z,1
A Google user,Mending grab daripada go-jek,,2021-03-04T12:45:52Z,5
A Google user,everything is oke,5.48.1,2019-07-24T05:55:38Z,5
A Google user,"Byk promo murah. Sayangnya utk grabfood kurang lengkap restonya, tolong ditambahkan recheese factory pekayon bekasi",5.39.1,2019-04-14T03:20:40Z,5
A Google user,"Great app that makes my daily work easier. My first choice for rides, and love it more since integrated with OVO. Food should be updated regularly.",5.45.1,2019-05-25T17:34:58Z,4
A Google user,Grab is very good & the driver is nice good job grab,4.23.1,2017-03-22T12:30:50Z,5
A Google user,Cannot cancel order for a very late delivery. The item ordered not even out for delivery yet but it could not be cancelled.,5.164.0,2021-10-25T05:15:37Z,1
A Google user,3 star for 3 day free VIP on JOOC,4.40.1,2017-11-28T02:50:46Z,3
A Google user,Bagus pelayananya,5.42.0,2023-05-30T07:29:04Z,5
A Google user,Very good service.,5.36.3,2019-05-03T01:51:21Z,5
A Google user,User-friendly and efficient,5.58.1,2019-08-25T11:39:30Z,5
A Google user,I love this apps...,4.46.6,2018-03-13T08:56:09Z,5
A Google user,user friendly app,,2019-08-15T06:13:02Z,5
A Google user,Best choice.,5.270.1,2023-09-23T10:21:26Z,5
A Google user,excellent drive,5.50.0,2019-06-25T03:53:32Z,5
A Google user,Nowadays rate are vry expensive.....even travel for distance is 11 minutes,5.05.1,2018-08-14T23:47:16Z,1
A Google user,"Dari bintang 5 jadi bintang 1, banyak driver tidak jelas, asal mengambil orderan langsung minta dicancel dengan alasan gps error dan berada di lokasi yg jauh dari jangkauan (5km lebih) padahal serror gps kalau sdh 15mnt akan kembali normal. Saya sengaja tdk cancel alhasil diterror sama Drivernya, ditelponin, saya blokir nomornya dan whatsappnya.. Menyebalkan",4.34.1,2017-08-31T15:34:24Z,1
A Google user,"Fast delivery, availed promo price. Thank you for 200php discount.",5.151.0,2021-06-02T05:49:07Z,5
A Google user,Easy and okay,4.20.0,2017-03-12T01:55:23Z,5
A Google user,Sometimes it's lagging,4.53.1,2018-07-01T07:56:22Z,3
A Google user,Veeramani manangalam,,2018-05-11T08:44:22Z,5
A Google user,Overland,v2.7.3,2015-06-20T14:10:56Z,5
A Google user,where is the bank transfer? bakit nawala?,5.204.0,2022-06-07T09:48:38Z,1
A Google user,"I have register my card, top up wallet & link account still not applicaple for 50% off. All payment method are not support except cash. Why??",5.233.2,2023-01-15T02:15:47Z,2
A Google user,JANGAN TERLALU BYK PROMO FOOD. TIDAK PERLU (TDK PERNAH DIPAKAI) BERIKAN SAJA YG BYK PROMO DISCOUNT GRAB BIKE & GRABCAR (SERING DIPAKAI SETIAP HARI) --------- JANGAN TERLALU BYK PROMO FOOD. TIDAK PERLU (TDK PERNAH DIPAKAI) BERIKAN SAJA YG BYK PROMO DISCOUNT GRAB BIKE & GRABCAR (SERING DIPAKAI),5.69.1,2019-11-12T00:10:54Z,4
A Google user,Make life in Bangkok even more easy!!!,5.59.0,2019-09-16T08:44:48Z,5
A Google user,convenience,5.71.0,2019-11-23T06:54:35Z,5
A Google user,"I can't even create the account for using Grab. I used every way the app provided (Facebook, Google account, Phone number) but still cannot do anything with the app. I just wish I could use the app since my mother is not well and she can't travel with too much people so she needs Taxi to go to her office. But the app is just doesn't work on my phone so I feel very disappointed.",5.08.0,2018-08-28T14:13:09Z,1
A Google user,Please naman sana alam ng driver saan ang pick-up kung minsan pinalalakad pa kami.,v3.7.3,2016-02-20T04:21:52Z,2
A Google user,Everything ok but kindly make the menu in english for the grabfood restauraurants,5.67.0,2019-10-26T14:59:21Z,5
A Google user,"Drivernya banyak tingkah. Terus klo udah cancel kan kasih feedback, tapi gk dilakuin sesuai feedback sama aplikasinya.",4.3.0,2018-12-17T11:24:07Z,2
A Google user,I cannot see subcsription plan even I updated my grab to the newest version.,5.79.0,2020-01-11T08:53:33Z,2
A Google user,What a useful app! Keep improving..,4.41.0,2017-12-14T08:54:16Z,5
A Google user,Too many options but no live chat support like google etc.. what kind of company,5.115.0,2020-09-26T06:22:59Z,1
A Google user,Money saving,4.32.0,2017-08-29T11:27:34Z,5
A Google user,great facilities,5.48.1,2019-06-14T06:53:19Z,5
A Google user,"Tau tau di ban tanpa alasan jelas, biarin aja masih ada gojek yang lebih bisa diandalkan",5.103.0,2020-06-30T09:29:38Z,1
A Google user,🤩,5.245.0,2023-05-09T07:19:21Z,5
A Google user,"Kode promo yang seharusnya berlaku malah dibilang ""Not a valid promo"", padahal belum kepake sama sekali. kalau gak niat ngasih promo, lebih baik gak usah!!",,2018-12-23T10:38:59Z,1
A Google user,sometimes the locations are not accurate,5.263.0,2023-07-28T00:16:22Z,4
A Google user,"Nice app. But lately I don't know why, whenever I tried to use promotion code according to the info from inbox, it was said that the promo doesn't exist. Ex: day of promo 25-27 oct, I try to use it on 25 but the promo doesn't exist",,2019-10-25T07:09:14Z,4
A Google user,My daily transportation and super convenient food options. Grest promo n food deliver to ur foot step for only 15-20k. U'll never get this kind of service in North America.,5.46.1,2019-05-24T22:06:17Z,5
A Google user,i've got a bad experience. The price is not suitable with the app. Bad driver so far.,5.16.1,2019-02-26T11:04:05Z,3
A Google user,Top application,5.64.0,2019-09-30T17:16:08Z,5
A Google user,it's nice and on time,5.250.1,2023-05-02T05:17:46Z,5
A Google user,pegawai rasis,5.135.0,2022-04-26T12:40:29Z,1
A Google user,good apps and so many benefits up,5.44.0,2019-05-19T22:15:57Z,5
A Google user,"its very expansive, when its 2.25pm not even pick hour.Goodyear Court 10 to summit costs RM19.00 which is very expansive",,2022-05-06T06:27:03Z,1
A Google user,Great service but can ask to implement cleanliness on their car.. got encountered one car very smelly and dirty ... just a simple reminder,,2017-01-07T11:01:06Z,5
A Google user,"grab delivery nya top bangettt ... tiap hari pake buat anter lunch anak2, ga pernah di cancelled sekalipun! makasih mas n mbak driver grab, semangatttt!!!! Tuhan memberkati",5.55.1,2019-08-01T02:38:09Z,5
A Google user,"Cannot order ride, it's always ""something went wrong"". And I'm only using the ride service. My internet is fine and the app is updated.. what a letdown for such a huge-sized app.",5.156.0,2021-07-02T06:33:35Z,1
A Google user,"Good, hope will more improve",5.73.1,2019-12-05T13:01:56Z,5
A Google user,I just don't like the fact that a gift card can't be converted.,5.153.0,2021-09-05T11:39:54Z,3
A Google user,Always do what you always do.. Great Job!,5.82.0,2020-02-05T11:42:24Z,5
A Google user,The price is keep expensive. Please make it the cheap price,5.01.0,2018-07-14T05:18:18Z,3
A Google user,It's cheap,5.10.0,2018-12-04T22:35:21Z,5
A Google user,Very easy and safe,,2020-03-06T22:09:06Z,5
A Google user,"Susah banget penggunaannya, ribet aja gitu. Pesen grab bike trs dimnta validasi nomer sama driver, lah gua aja blm nemu driver. Gmn ceritanyee, susah bgt dahh penggunaannya. Gak ramah bgt pokoknya app ini buat orang yg baru install, bikin pengen uninstall",5.88.0,2020-03-17T17:19:30Z,1
A Google user,"Prompt, polite, clean,& reliable",5.68.0,2019-10-28T03:41:14Z,5
A Google user,Yes I am very very happy and I feel more secured when I know I am using a taxi which is monitored and traced by a company . since I started using this app I never took a taxi from the rood it has to be grab . thanks and all the best .,v4.0.3,2016-04-02T06:42:00Z,5
A Google user,comfortable driver,5.261.0,2023-07-13T00:50:18Z,5
A Google user,"Booked a Grab, left the phone, came back to phone and driver screen was no where to be found, no notice of any cancellation, no number to call. I wasn't sure to book another car or wait. AND I WAS IN A HURRY. In the end after waiting the indicated time, I booked another car.",4.53.1,2018-06-30T00:51:21Z,1
A Google user,It's more than 2yrs now that I have been banned by Grab. I am new to GRAB and I maybe keeps on login using few of different email address coz I not sure how to use it. From now on I will not going to install or using this Apps ever again. My experience with Grab is sucks coz I haven't been using it once and for all.,,2020-09-08T13:55:26Z,1
A Google user,"the rider is great and the delivery was on time, I suggest you make a Customer Rating for the rider to answer in your app. This will help them see who are those customer that mistreat them, abusive, and a scammer. Also, this will help them feel ateast taking the order knowing that the customer has a good rating from riders in your app. This will make them safe and confident specially with the ongoing situation we are facing right now.",5.116.0,2020-09-29T08:30:16Z,5
A Google user,I dowbload this because alamanda putrajaya wifi blackmailed to do so to get more than 2 minutes free wifi. Pundek,,2017-07-05T12:27:59Z,1
A Google user,Selfie menyusahkan orang,5.60.0,2019-09-19T11:27:57Z,1
A Google user,"I have some trouble during my trip, I use at phuket on 10jul18 is easy and simple interface even though I can snap photo to driver for explain my location but trouble during end of my trip 13jul18 go to airport, interface change and confusing also can't take photos anymore luckily my driver's is passionate to communicate on massage, we spent more than 30min found each other, I hope the photo function can be remain, specially during overseas communicate",4.55.2,2018-07-13T03:23:26Z,3
A Google user,very helpful and excellent service!,,2019-04-24T00:53:05Z,5
A Google user,Nice apk,4.26.2,2017-05-04T06:19:34Z,5
A Google user,sy tak boleh claim e tunai rakyat grab dia orang cakap sy ada lagi 1 acc tak boleh cari how,5.81.0,2020-01-28T11:13:24Z,5
A Google user,good job so very fast diliver,,2020-04-10T14:17:44Z,5
A Google user,very poulight,,2022-04-18T04:09:46Z,4
A Google user,app is not accurate on gps. address is usually wrong. but either than thst useful,5.72.0,2019-11-26T13:45:34Z,2
A Google user,The app can't be opened for the past few days.,4.23.1,2017-03-21T22:47:05Z,3
A Google user,"I installed it, at first it won't allow me to update my email. So, I removed the app and installed again. Now, I can't even login! I login using my mobile, but it asks me for fb or google. Even if I select either, it still won't allow me. some bug that needs fixing?",5.01.0,2018-07-19T11:08:20Z,1
A Google user,I am using grab from more then 2 years as a costomer(passenger) . Suddenly I can not log in by using my gmail or phone number. Why should I blocked by grab???,4.45.1,2018-06-30T10:55:59Z,5
A Google user,"aplikasi nya sip, tambahan mohon bisa bookmark resto favorit di grabfood. juga sistem search resto rasanya masi bisa ditingkatkan.",5.49.0,2019-06-14T03:38:37Z,5
A Google user,Wonderful,5.64.0,2019-10-01T07:11:33Z,5
A Google user,Iloveit,,2017-10-31T00:38:53Z,5
A Google user,"The app still need phone call access, not granting phone call access cannot use app. Never will I ever grant any app with phone call access ever!",5.79.0,2020-01-20T15:55:38Z,1
A Google user,"Used to order from grab food at least 4 times a week, but will be switching to other platforms as delivery time is getting worse and worse. Delivery charge is also higher than others.",5.114.0,2020-09-22T04:21:59Z,2
A Google user,I prefer the old version where I can see the colour of the car. The current version can't see the colour of the car if the car model name of the car is long. The colour is shown in the same row as the car model name is hidden. Should put it in a separate row. Now we can only identify the car we take by car registration number and car model only which is a bit difficult. Hope that you can put the colour in separate row.,5.67.0,2019-10-22T21:51:14Z,3
A Google user,the place to type promotion code should be more obvious than the current version. Also Shoule replace offer with discount !,5.152.0,2021-06-05T11:37:58Z,1
A Google user,"Service is great, but app has great room for improvement. It's often laggy and takes up a lot of battery.",5.00.1,2018-07-07T08:59:05Z,4
A Google user,Useful and Safe App,v2.7.3,2015-06-10T12:55:01Z,5
A Google user,Why cannot detect my face and it cause me cannot go to an important meeting,5.65.0,2019-10-13T04:21:48Z,1
A Google user,Perlu menu untuk membuat lokasi baru area penjemputan,v2.7.3,2015-05-14T11:52:24Z,4
A Google user,Pick up location map is not accurate. Some drivers findnit hard to locate us. Please update your maps. Then ill give 5 stars.,v3.5.3,2015-12-08T03:55:24Z,4
A Google user,Very helpfull... I hope grab car will keep give a lot of promo yaaa,4.5.0,2016-06-19T09:30:16Z,5
A Google user,Comfortable n efficient service,5.141.0,2021-03-22T10:05:55Z,4
A Google user,great app very convenient,5.71.0,2019-11-17T13:17:04Z,5
A Google user,"Thanh toán bằng ATM bị trừ tiền 2 lần. Khiếu nại thì không ai giải quyết. Chán chả dùng nữa. Payment by ATM, my wallet is deducted 2 times. My complaints are not resolved by anyone. I don't want to use it anymore. It's dangerous.",5.118.0,2020-10-19T15:09:11Z,1
A Google user,"good experience with driving,ordering food, and services",5.51.0,2019-07-11T10:19:53Z,5
A Google user,"promo grabbike nya cepet banget habis, aku mesan grabbike jam 8 pagi aja sudah habis. Beda sama yang dulu sampe jam 9 malam aja masih ada promo. Grab semakin rakus",5.39.1,2019-04-05T02:51:38Z,1
A Google user,Helpfull .. very helpfull for me,,2019-05-20T16:14:32Z,5
A Google user,super duper slow! stupid app. always have problem,4.50.1,2018-05-18T09:17:42Z,1
A Google user,"Hi grab, sebenarnya Malam ini baru usai update' tapi Aku jadi bingung sendiri setelahnya, sebab berubah menjadi tampilan yg tidak sesuai dengan arahannya Dan yg paling penting adalah tidak semua alamat yg dimasukkan secara details ada pada maps grab, Dan akhirnya saya memakai aplikasi ""ojol"" yg lain sebab sesuai pada maps yg ditampilkan sehingga saya tau harus Turun dimana... Terima kasih. Maaf saya, tidak Ada maksud untuk menjelekan.... Maaf saya sebab sangat kesal Malam ini Karena sudah Malam Kan?!!!",5.01.0,2018-07-13T14:16:23Z,5
A Google user,Do more improvement,4.9.0,2018-05-15T23:14:42Z,5
A Google user,where is d promo code section? can't find a way to insert d promo code! what is hapenning?,5.24.1,2019-01-02T07:47:16Z,1
A Google user,Good apps but lack of discount,5.12.1,2018-09-28T06:34:26Z,3
A Google user,"Saya heran untuk pemesanan makan ada banyak sekalj biaya tambahan. Kalau servicenya lebih baik tidak apa. Ini sudah lama, kalok mau cepat harus nambah bayarnya, makanan yg datang sering tidak sesuai dengan pesanan. Tapi chargenya banyak betull",5.256.0,2023-06-17T06:02:47Z,2
A Google user,I love Grab❤️,5.76.0,2020-01-03T06:37:11Z,5
A Google user,uber is better that you,4.37.0,2017-10-12T07:53:20Z,1
A Google user,nice rides,,2019-02-25T07:07:57Z,5
A Google user,"The new & updated Grab app says that I don't have an internet connection eventhough I am connected in a Wi-Fi. I already tried to uninstall it, and then installed it again, but still, it says that I don't have an internet connection!",v3.7.2,2016-02-02T12:45:02Z,2
A Google user,Very good app. Very useful to have while in Malaysia.,5.57.0,2019-08-23T04:43:56Z,5
A Google user,it's convenient and pretty fast delivery,5.265.0,2023-08-04T09:29:40Z,5
A Google user,"Its cheap and the driver so kind and responsibility, more promotion",5.06.0,2018-08-26T15:26:14Z,5
A Google user,Cant download the new update!,5.55.1,2019-12-17T14:24:32Z,1
A Google user,Tapat at mabilis,5.104.0,2020-10-02T17:06:12Z,5
A Google user,"Useless. Suspends but didn't give explanation, send request reactivate it show will reply 5 working day, but apply 4 times alresdy no email no call no status",5.60.0,2019-09-29T14:17:19Z,1
A Google user,This is not update but downgrade..app is not even faster. Worst than before,5.05.1,2018-08-16T00:18:03Z,1
A Google user,taxis are better than grabs..,5.154.0,2021-12-22T00:45:45Z,1
A Google user,Grab is the worst. Where is UBER???,5.12.1,2018-09-30T11:03:30Z,1
A Google user,Not knows,4.12.0,2017-03-28T17:20:37Z,3
A Google user,oooo,5.57.0,2019-12-22T02:52:19Z,5
A Google user,Fix your application to make sure that the rider will not get confused if it was cancelled or not.,4.31.0,2017-07-17T04:05:49Z,3
A Google user,Nice driver,4.1.1,2016-07-01T08:07:41Z,5
A Google user,very pleasant,5.29.0,2019-05-22T13:38:28Z,5
A Google user,good for people for easy transport,5.55.1,2019-08-13T09:08:57Z,5
A Google user,all need you,5.48.1,2019-06-14T14:04:57Z,5
A Google user,Nexus 5,v3.7.3,2016-03-03T23:28:58Z,4
A Google user,My only problem is it said to update to add multi stop feature so i update and still cannot use multi stop feature so please if you say you can do multi stop the don't lie and not add it,4.27.1,2017-05-11T21:08:31Z,3
A Google user,i feel good,5.53.0,2019-07-25T07:50:18Z,5
A Google user,FOOD!!,,2018-03-13T14:16:56Z,3
A Google user,Okay Not Bad,5.170.0,2021-10-16T09:11:59Z,4
A Google user,The system not fare to everyone all the time I NVR get any promo code if get also I'm unable to use y ?,4.45.0,2018-03-11T03:46:52Z,1
A Google user,"1. Makin sering dipake, tarifnya makin mahal! 2. Setiap pesan, selalu dipilihkan rute yang panjang (ini kan buang2 waktu, bbm & biayanya tambah mahal) 3. Kode promo dari notif gak bisa dipake, harus rebutan sama pengguna lain (kuota terbatas) 4. Potongannya tambah lama makin sedikit nominalnya. Sebelumnya 6-10rb. Sekarang cuma 3rb doang. 5. Kadang gak dapat kode apapun termasuk notif! Apa gini pelayanannya untuk pelanggan tetap / pengguna lama? Bye, pindah ke yang lain. (Padahal udah PLATINUM !)",,2019-11-28T20:12:56Z,1
A Google user,Nice lking tulog sa mga wlng time mka bili ng food,5.69.1,2019-11-05T04:25:08Z,5
A Google user,Mantap dan mudah,5.59.0,2019-09-02T06:01:16Z,5
A Google user,"With drivers nearby, it goes and pick up people from 8 or 9 km away. Then no matter what, you need to pass toll. Seems like sleeping with govt is paying off for Grab. Then the cancellation if its not cash payment. That's ridiculous. In fact I hail taxis these days as they are cost effective and cheap.",4.45.0,2018-02-18T22:42:51Z,2
Ta*************su,good,5.94.1,2020-05-05T11:29:28Z,5
A Google user,very goods for me and you .,,2017-01-28T01:08:58Z,5
A Google user,a great app,5.44.0,2019-05-20T09:20:07Z,5
A Google user,bner2 sangat membantu sekali ...thanks so much grab,5.52.1,2019-07-19T15:27:29Z,5
A Google user,"rutenya ngaco, diputerin jauh jadi tarif 2 kali lipat. promo diskonnya setelah tarif dinaikin pula",5.24.1,2019-03-15T01:26:10Z,3
A Google user,excellent...can be used even when i'm abroad.,5.33.0,2019-02-24T06:46:54Z,5
A Google user,good lah,5.38.1,2019-05-04T12:00:19Z,5
A Google user,good service overall,4.3.0,2017-03-06T01:52:34Z,5
A Google user,"nakakainis siya minsan, kapag nagpapabook n ako minsan kung saan location ko, hndi dun ung nkalagay",5.112.0,2020-09-03T12:55:41Z,3
A Google user,"courteous drivers, clean and cool cars",5.47.1,2019-06-04T09:58:09Z,4
A Google user,consistent service. good job.,5.49.0,2019-06-24T11:50:37Z,5
A Google user,Very useful app :-),4.1.1,2016-04-19T13:10:36Z,5
A Google user,overpricing,5.228.0,2022-11-26T09:16:33Z,1
A Google user,ok..,5.40.1,2019-05-25T06:18:42Z,5
A Google user,"here in the philippines, most of the drivers are choosy",5.10.0,2018-09-21T13:04:22Z,3
A Google user,excellent service.,5.272.0,2023-09-21T00:14:36Z,5
A Google user,still need improvement on the App. should allow multiple orders at one time for food delivery,5.47.1,2019-06-04T04:37:22Z,4
A Google user,Grab in ph..not have a good service..must wait so long for one ride..its happens every day...maybe grab ph must learn from other country system with auto accept order....driver so lazy to take order when raining weather...even the rain not started already no grab,5.263.0,2023-07-28T11:25:28Z,1
A Google user,Very efficient service well done,5.164.0,2021-09-01T07:09:56Z,5
A Google user,"Payah promo promonya, gak kayak dulu",5.209.0,2022-08-10T18:07:12Z,1
A Google user,i love using grabcar but i hate the penalty specially if drivers fault,4.34.1,2019-05-08T18:17:26Z,5
A Google user,"Dikala & ketika kitadi belengu kenderaan sendiri rosak @ tiada Tran fort untuk pergi ketempat yang ingin dituju, gunalah perhimatan grabcar! Utuk mempermudahkan perjalanan anda! Harga berbaloi, cepat & bagus.",4.43.1,2018-02-04T23:05:39Z,5
A Google user,Brilliant apps,5.91.2,2020-04-14T07:39:04Z,5
A Google user,Getting worst,5.180.0,2022-01-11T14:21:59Z,3
A Google user,I need to re install i dont know why,5.07.1,2018-12-05T02:49:22Z,4
A Google user,Susah wat login eror trus,,2018-10-16T00:03:04Z,3
A Google user,memudahkan,5.54.0,2019-07-18T01:49:22Z,5
A Google user,pls reduce price.. very expensive. another service cheaper.,5.14.1,2018-12-24T09:43:55Z,1
A Google user,Better then gojek!,5.142.0,2021-04-04T06:10:58Z,5
A Google user,The price getting more and more expensive compared to last time i user grab.. and if raining day . Very hard to get the grab. I waited almost 2h only for grab.. so terrible,5.261.0,2023-07-13T22:26:44Z,1
A Google user,easy to use!,5.38.1,2019-04-02T10:20:21Z,5
A Google user,my favorite app food delivery,5.167.0,2021-09-24T16:44:51Z,5
A Google user,aplikasi bagus. bermanfaat.,5.43.0,2019-05-28T09:41:59Z,5
A Google user,easy n fast,5.55.1,2019-08-09T00:13:56Z,5
A Google user,banyakin promo dah,5.40.1,2019-05-23T00:10:04Z,5
A Google user,Great App,5.58.1,2019-08-25T10:41:56Z,5
A Google user,Car booked has been 2 mins away for the past 30 mins and the drivers phone cannot be reached. Your support team cannot be reached either. Really bad service. Unfortunately uber is not available,4.34.1,2017-08-28T12:30:29Z,1
A Google user,"very easy way to travel without fuss, once you know how to navigate the app",5.82.0,2020-02-10T03:53:27Z,5
A Google user,"Pesen gofood dari rumah, tapi titik kirimnya malah ke kantor :(",5.161.0,2021-09-08T13:48:02Z,2
A Google user,Most of the drivers are nice and kind,,2016-09-11T18:23:05Z,5
A Google user,Good Application,4.42.1,2017-12-28T12:01:17Z,5
A Google user,Even higher prices than Phuket taxi bandidos are charging. Company tries to play in the market that it can't manage at all. Drivers are canceling orders left and right. Pick location is not working properly - unable to find addresses,4.46.6,2018-03-24T02:41:01Z,1
A Google user,grab indonesia is all about fraud last night i order a grab food nd he delivered me as not as i ordered even i pay for the full menu nd he just delivered some of this menu nd i already complain 3 times they just give me hope /better i uninstall this app,5.36.3,2019-03-19T19:29:14Z,1
A Google user,cant reset the grabpay pin although recovery email were sent for many times. the link for recovery email also were always expired,5.173.0,2021-12-05T13:22:15Z,1
A Google user,Beralih dari FP ke GrabFood,5.172.0,2021-10-30T12:18:56Z,5
A Google user,"I'm currently overseas, where the app is unavailable, but with the recent update, the riders can now contact me via the in-app features! I've been highly satisfied with this change as some riders have been unable to comply with the instructions I indicate on the address details of the recipient to the point that they get frustrated that I'm out of reach. This has been so helpful with orders for friends without spoiling the surprise ahead of time.",5.263.0,2023-07-25T09:09:27Z,5
A Google user,"The app is actually useful for our big family. But hope, the waiting time and unexpected cancellations would reduce. Thanks and drive safely evryone - His daughter.",,2017-12-09T04:01:15Z,4
A Google user,no this is not useful nakaka abala ng sobra yung update app kainis!!!!!,,2019-05-29T04:13:57Z,1
A Google user,Not user friendly app,,2019-02-21T07:29:05Z,2
A Google user,Not make sense 6 seaters only 1 person can entry the car.... at least 6 seaters can 2 person can entry the car this is can make sense.,,2021-09-20T06:27:57Z,1
A Google user,scammy,4.29.1,2017-07-09T12:15:44Z,2
A Google user,"Would rate it -1 star. Used after a while and always realize why i stopped using it. Any service besides Ride is terrible, food delivery is the worst (Deliveroo is much better) and customer service is even worse.",5.117.0,2020-10-10T13:41:05Z,1
A Google user,"The new update sucks. No matter I press grabcar or grab bike, I am always in grab deliver.",5.21.0,2018-12-02T15:10:00Z,1
A Google user,"Ever since they came up with the new UI, it's giving me more issues than normal. The options to choose what to do doesn't always show. The map doesn't load most of the time either. Don't know who's the dev and ux designer but they definitely need to be fired. Better still, the person who approved the design actually needs to take a design course. So annoying!",4.31.0,2018-12-02T15:46:55Z,1
A Google user,"Overall, they really have good services. I like Grab!",4.24.0,2017-04-12T22:14:09Z,5
A Google user,Promony makin gjls dan makin dikit,4.51.1,2018-05-26T05:09:06Z,3
A Google user,Can't book,,2021-12-24T08:11:42Z,1
A Google user,its nice so far but keep working on customer's location,5.50.0,2019-06-29T16:44:05Z,5
A Google user,"overall good, tp buat grabfood masih sering muncul mitra nakal, konfirmasi makanan sudah di terima pembeli padahal tidak diantar. Selain saya, ada beberapa rekan saya pernah kena juga. Repot sekali harus urus, masalah ini. Saran pengembangan: akan lebih baik bentuk konfirmasinya selain foto struk, si mitra harus scan QR code yang di generate oleh pemesan",5.55.1,2019-08-11T07:45:46Z,3
A Google user,Good so far,5.76.0,2019-12-23T10:57:41Z,5
A Google user,"This app needs more SECURITY features! Seriously, No asking of pin code when you start the app. No more asking of cvv2 when you use your debit/credit card when you buy grab credits. It's not hack proof.",5.219.0,2022-10-03T05:16:17Z,1
