Unnamed: 0,review_text,review_rating,author_id,author_name,author_app_version,review_datetime_utc,review_likes
100735,Can't even book a driver even I've tried it many times,2,104644*********263078,A Google user,,2018-07-03T08:41:39.000Z,1
85798,"You cannot feedback on bad service from the app, in fact there is no feedback button. Many times even though got lots of cars no driver responded, but when I switch to Uber o get one immediately",2,101076*********079607,A Google user,4.45.1,2018-02-28T00:59:28.000Z,0
347726,Five star,5,112946*********606299,A Google user,5.145.0,2021-04-29T03:32:10.000Z,0
359122,👍,5,114611*********529311,A Google user,5.145.0,2021-07-12T07:32:20.000Z,0
28204,"The address is wrong,although the location is right",2,105182*********839007,A Google user,4.14.1,2016-11-11T21:49:46.000Z,97
112383,Grab ve,5,117128*********189988,A Google user,,2018-10-01T11:24:10.000Z,0
382192,"Verifikasi ga bisa kalo lg pake hp lawas, unsupported device",1,115415*********559747,A Google user,5.180.0,2022-01-02T03:08:47.000Z,0
268657,Grab has been amazing for getting us easily around Bangkok and Chiang Mai,5,102898*********059620,A Google user,5.75.0,2019-12-16T06:23:23.000Z,1
354647,Great,5,112161*********592748,A Google user,5.153.0,2021-06-12T11:56:02.000Z,0
394418,"Very difficult to book , rush hour or not rush hour",1,109523*********430031,A Google user,5.194.0,2022-05-01T09:21:04.000Z,0
426793,Auto subscription sucks!,1,116362*********759295,A Google user,5.247.0,2023-04-25T02:08:47.000Z,0
69435,Usefulllllllll,5,100073*********844273,A Google user,,2017-10-17T09:24:19.000Z,0
320917,"I have a problem about paying my order using my debit card. I used this card last time and there's no problem. Could you please fix this As soon as possible. I feel sad especially to the delivery woman who delivered the food even it's raining here. Also, please have someone whom we can talk if we have problem. I can't see your chat box.",2,100720*********729729,A Google user,5.118.0,2020-10-10T12:32:24.000Z,2
116709,"Very convenient, easy and safe to use. Wish there was a way to choose the gender of the driver for safety purpose",5,100136*********249251,A Google user,5.15.1,2018-10-23T10:47:06.000Z,0
380168,goood,5,113229*********238233,A Google user,5.177.300,2021-12-19T07:57:52.000Z,0
6463,Helpfull application,4,105192*********287183,A Google user,v2.8.0,2015-06-25T13:40:59.000Z,0
52317,It's very useful app.,5,102397*********883743,A Google user,,2017-05-22T10:26:48.000Z,0
279378,Great.. On time,5,116179*********617742,A Google user,,2020-01-17T15:11:04.000Z,0
231171,Excellent,5,107854*********508652,A Google user,5.59.0,2019-09-12T03:49:29.000Z,0
181425,helpful,5,103730*********875298,A Google user,5.44.0,2019-06-20T11:35:13.000Z,0
408435,"Been using this apps since early days. Yet this is the first time i get dissapointed by grab. I waited for approx 15 minutes, just to found nothin. The grab ride can't find me it's driver, the apps suggest to use grabcar instead like what? For real? I understand the raise of the fare price, but please raise your standards and quality service as well. Hope this rating get notice and grab could grow from this review.",1,107037*********242879,A Google user,,2022-09-08T02:04:18.000Z,0
134199,"selalu buat pesen grabcar gabisa, kudu uninstall dsn install lagi. duh! makin lama makin payah",1,100452*********401766,A Google user,,2019-02-24T05:13:49.000Z,0
424012,"Pleasant, friendly and helpful service! 😊",5,115876*********400586,A Google user,5.244.0,2023-03-21T15:42:07.000Z,0
307426,"When the menu in preferred merchant/restaurant out of stock, i must cancel the order via contact center grab, and it takes my phone credit. It wasn't my fault but I'm the one who got the negative impact. Please makes it free to contact your service, or make the restaurant takes the responsibility. Thank you.",1,100124*********167052,A Google user,5.106.0,2020-07-23T12:02:30.000Z,0
101530,"I think its nice,but maybe u can show the fare if there use toll alos, haha",5,116240*********184716,A Google user,5.00.1,2018-07-09T17:59:52.000Z,0
15357,Is the best,5,117848*********963860,A Google user,4.1.1,2016-05-01T07:34:42.000Z,0
326353,Nice,5,101054*********137631,A Google user,,2020-11-27T12:02:35.000Z,0
300882,Akhir2 ini sering eror,3,103856*********153532,A Google user,,2020-05-28T04:47:21.000Z,0
407289,too expensive,1,101160*********876283,A Google user,5.213.0,2022-08-27T04:37:11.000Z,0
215336,nice app,5,112332*********696438,A Google user,5.57.0,2019-08-11T09:01:19.000Z,0
8807,Good buat promonya..,5,102405*********642917,A Google user,v2.8.1,2015-08-25T15:05:00.000Z,0
191351,Great service,5,101561*********160360,A Google user,5.51.0,2019-07-03T09:37:14.000Z,0
362090,Goods na good!,5,115836*********347883,A Google user,5.159.0,2021-08-01T12:33:19.000Z,0
388107,Makin diperbaiki aplikasinya😊,5,117819*********752396,A Google user,5.149.1,2022-03-07T11:53:10.000Z,1
441564,"excellent and convenient transpo , so love it",5,107133*********444121,A Google user,5.277.0,2023-11-01T13:53:09.000Z,0
275295,Love the convience,5,101027*********001412,A Google user,5.76.1,2020-01-04T14:39:15.000Z,0
205312,the best App....,5,111855*********005801,A Google user,5.54.2,2019-07-24T14:24:11.000Z,0
367475,Easy and simple {be patient yourself},5,114423*********871866,A Google user,5.165.0,2021-09-09T10:33:44.000Z,0
121792,Can't use the app. I don't receive any SMS code despite putting the right phone number.,1,113852*********196417,A Google user,5.19.1,2018-11-21T14:47:30.000Z,0
361012,Good service,5,102984*********434146,A Google user,5.158.0,2021-07-25T04:06:46.000Z,0
369043,Good n fast,5,104516*********324115,A Google user,5.167.0,2021-09-21T12:16:15.000Z,0
65565,Very helpful service!,4,105774*********334475,A Google user,4.33.2,2017-09-20T12:58:12.000Z,0
32739,Xx,5,100708*********855850,A Google user,4.16.1,2016-12-21T13:47:17.000Z,0
90021,Very easy to use,4,108257*********808246,A Google user,4.48.1,2018-04-07T10:54:52.000Z,0
194719,good,5,105469*********152840,A Google user,5.52.1,2019-07-08T09:19:38.000Z,0
231863,Good,3,104731*********021890,A Google user,5.50.0,2019-09-13T10:57:13.000Z,0
91093,"If there have any problem for your Grab app just make sure that you have 
check your internet connection before complaining",5,105422*********057939,A Google user,4.48.1,2018-04-15T08:07:16.000Z,0
307653,Very good,5,115176*********665862,A Google user,5.104.0,2020-07-25T03:30:46.000Z,0
423372,The app keeps forcing me to choose the wrong pickup address,1,103056*********360927,A Google user,5.244.0,2023-03-13T10:27:13.000Z,0
23192,1:35,5,111133*********291201,A Google user,,2016-09-11T07:04:09.000Z,0
340771,Been using for years keep up the good work.i love grab,5,114721*********872682,A Google user,,2021-03-13T15:03:18.000Z,0
339790,Hard to coordinate map,4,112187*********966255,A Google user,5.139.1,2021-03-08T06:44:44.000Z,0
327104,Muraahahh enaaakk,5,102412*********374031,A Google user,5.106.0,2020-12-04T13:16:28.000Z,0
10817,Fantastic app! Very smooth and easy to use. Should offer more promo codes.,5,100959*********891916,A Google user,v3.6.7,2015-12-22T01:32:44.000Z,2
210649,bodoh,1,117012*********743686,A Google user,,2019-08-02T12:42:04.000Z,0
33577,Ok,5,116798*********812448,A Google user,4.17.0,2016-12-29T14:43:21.000Z,1
29849,driver doesn't want to accept my request even when there are alot of driver around my area,1,109199*********105047,A Google user,4.14.1,2016-11-26T14:22:20.000Z,0
169822,good app,5,118296*********933255,A Google user,5.46.1,2019-06-02T09:45:35.000Z,0
119796,"Harusnya harga Grab Food di aplikasi dan di tokonya sama, inimah beda. Berapa kali pesan Grab Food masa harus nambah mulu gegara harganya beda, kan kesel juga. Ceritanya mau cashless tapi bututnya harus nambah cash ke driver. Parah sih. Yg sebelah lebih bagus klo soal food delivery.",1,110461*********023370,A Google user,5.17.1,2018-11-10T13:53:01.000Z,0
49843,I reinstalled this app but it wouldnt let me add my paymaya as a payment option,3,113001*********021992,A Google user,4.26.2,2017-04-30T01:53:07.000Z,2
230676,Good promo,5,105179*********210823,A Google user,5.54.2,2019-09-11T04:34:10.000Z,0
312614,"I was wondering for the past few days why my grab points is not increasing. And I just found out today that you won't earn grab points if you're using your bank cards. If there's a 0 star for rating, i would have gave 0 instead of 1 star. Ridiculous app!",1,102139*********378025,A Google user,5.109.0,2020-08-14T09:37:32.000Z,13
299166,Good app,5,113477*********747373,A Google user,5.73.1,2020-05-13T13:53:51.000Z,0
274644,Good,5,108172*********133254,A Google user,5.69.1,2020-01-02T10:29:46.000Z,0
378552,Travelling using Grab... try it !,5,106029*********060666,A Google user,5.177.300,2021-12-05T15:47:43.000Z,0
209524,Saya suka Grab.. tpi saya tak suka sistem grab yg menindas Pemandu.. fare yang terlalu rendah dan pemandu tidak diberikan pilihan untuk memilih pelanggan...,1,114181*********008497,A Google user,,2019-08-01T02:25:14.000Z,0
153482,Pleasantly confusing,5,110979*********091569,A Google user,5.42.0,2019-05-05T21:23:01.000Z,0
259530,Grab car is always there for me. Thank you!,5,104980*********202408,A Google user,5.60.0,2019-11-20T09:31:50.000Z,0
184623,"Thank you Verymuch Grab, Very Accurate",5,105084*********656858,A Google user,5.49.0,2019-06-24T10:37:27.000Z,0
67402,Very convinient,5,114576*********615085,A Google user,4.36.2,2017-10-03T15:36:15.000Z,0
115099,Mbuh,2,106388*********395200,A Google user,5.11.1,2018-10-15T07:19:58.000Z,0
330924,之前可以放两个location不过现在不可以了 请尽快改善,5,116751*********995844,A Google user,5.128.2,2021-01-06T20:07:16.000Z,1
170339,nice apps.,5,103009*********428466,A Google user,5.38.1,2019-06-03T09:31:20.000Z,0
358365,Makin lama makin kaya sampah ni aplikasi ga jelas. Vouchers yg ada suka nggak keluar.. terus kalo keluar juga ga jelas yg mana yg bisa di pake. Buat simple aja.. pas masukin pilih Voucher langsung munculin yg di pake di merchant tersebut lah... jangan musti milih ga jelas...,4,107211*********547545,A Google user,5.156.0,2021-07-07T14:03:13.000Z,0
173584,good apps,5,103499*********118745,A Google user,5.40.1,2019-06-09T13:41:51.000Z,0
73887,"I can't log in to the app. Everytime I try, it always say that I have to use another social media account. I don't have another social media and another number. Plis fix this, grab!",1,116481*********060214,A Google user,4.40.1,2017-11-20T02:31:59.000Z,35
110033,My best partner!,5,116861*********432438,A Google user,5.09.1,2018-09-14T23:05:12.000Z,0
296923,Good,5,109607*********707224,A Google user,,2020-04-20T03:41:13.000Z,0
136317,great app .,5,117334*********774538,A Google user,5.34.0,2019-03-11T12:24:54.000Z,0
42315,So far so good,5,115918*********110689,A Google user,4.20.0,2017-03-10T15:36:57.000Z,0
291713,"Kalau Bukan Karna Pak Sukardi Dengan Plat 3171 BYI sama Pak Anton Dengan Plat 3799 PFT. Mungkin Saya Ga Akan Rating Aplikasi. Tapi Karna Mereka, Pekerjaan Saya Lancar Dan Ga Ada Kendala Maupun Kehujanan. Thanks Banget Grab Udah Ngasih Saya Pelayan Terbaik Hari Ini.",5,108246*********910674,A Google user,,2020-03-05T10:09:11.000Z,0
289595,เรียกใช้บริการได้สะดวกและพร้อมให้บริการ ใช้เวลารอน้อยมากๆครับ ไม่ต้องเสียเวลาไปเดินทางหาเหมือนวินมอไซค์แบบเดิมๆเลย,5,111299*********014550,A Google user,,2020-02-24T14:30:08.000Z,0
333263,very good service,5,100917*********487008,A Google user,5.132.0,2021-01-23T12:25:06.000Z,0
365715,Mantap,5,118060*********577356,A Google user,,2021-08-28T08:22:33.000Z,0
238346,Terbaiks,5,100612*********575918,A Google user,5.63.0,2019-09-26T12:45:08.000Z,0
181820,😀😘👍,5,114853*********629838,A Google user,,2019-06-21T04:10:57.000Z,0
158416,great discount,5,114247*********656638,A Google user,5.44.0,2019-05-19T01:54:32.000Z,0
328001,"Fast, good & trusted.",4,112143*********276231,A Google user,5.126.0,2020-12-12T06:30:51.000Z,0
163368,Good,5,116861*********946632,A Google user,5.35.0,2019-05-23T14:17:14.000Z,0
366488,no promo can be used,1,100412*********335087,A Google user,5.113.0,2021-09-02T12:39:32.000Z,0
246176,Want a safe and hassle free travel? This is it for you guys will never use taxi ever again ❤️❤️❤️❤️,5,104351*********134608,A Google user,5.65.0,2019-10-14T07:30:05.000Z,0
279036,I love it,5,109075*********309422,A Google user,5.79.0,2020-01-16T15:36:04.000Z,0
247624,Good,5,102379*********982442,A Google user,5.58.0,2019-10-18T01:43:55.000Z,0
397051,good app,5,111503*********099719,A Google user,5.202.0,2022-05-21T00:52:52.000Z,0
367047,It was on time and delivery rider is nice,5,102340*********998179,A Google user,5.159.0,2021-09-06T17:31:00.000Z,0
423033,Misleading messages from the app that you won something when you really didn't. Do better Grab.,1,116170*********291538,A Google user,5.243.0,2023-03-08T15:56:24.000Z,1
122254,Very helpfull to support my mobility,3,106141*********329802,A Google user,,2018-11-24T08:47:52.000Z,0
49876,Very convinient application.,5,108133*********981303,A Google user,4.26.0,2017-04-30T07:28:53.000Z,0
214032,good,5,102545*********253608,A Google user,4.27.0,2019-08-09T02:31:32.000Z,0
113081,Good,5,111027*********759371,A Google user,4.8.0,2018-10-04T07:55:28.000Z,0
97845,"It's good , safe , useful",5,106762*********482034,A Google user,4.44.1,2018-06-09T09:16:40.000Z,0
125600,N/a,5,100281*********144513,A Google user,5.09.1,2018-12-08T10:56:07.000Z,0
60377,very good,5,116014*********903785,A Google user,4.32.1,2017-08-10T10:00:36.000Z,0
102452,Superb App!,5,111382*********118590,A Google user,5.00.1,2018-07-16T09:19:50.000Z,0
365761,Grab cancelled order and not inform us even though driver accepted. Its 7:30pm and all restaurants will close due to Covid-1984. We ordered around 6:30pm. Not happy at all as nothing open and we have no food.,1,106782*********037754,A Google user,5.85.0,2021-08-28T12:28:52.000Z,11
225086,"When there are no other options, glad there's grab.. Thanks!",5,105489*********260398,A Google user,,2019-08-30T16:07:54.000Z,0
283373,I like it,5,111536*********329341,A Google user,5.79.0,2020-01-30T07:58:47.000Z,0
108627,Easy to Move around the city,5,101639*********253847,A Google user,,2018-09-03T00:31:05.000Z,0
257274,Very helpful apps,5,118024*********110361,A Google user,5.70.1,2019-11-14T05:20:14.000Z,0
199996,quite reliable app except at the airport,4,104869*********392297,A Google user,5.52.1,2019-07-15T19:20:34.000Z,0
421526,very 👍 good,5,105612*********644394,A Google user,5.224.0,2023-02-18T04:20:47.000Z,0
159220,amazing,5,101623*********960715,A Google user,5.45.1,2019-05-19T12:22:44.000Z,0
194523,good and fast delivery,5,108637*********644188,A Google user,,2019-07-08T04:01:59.000Z,0
35951,its very helpful and very easy to use,5,102454*********705513,A Google user,,2017-01-22T02:02:56.000Z,0
293298,Nice !,5,113059*********102483,A Google user,5.87.0,2020-03-13T02:51:02.000Z,0
423090,Very good 👍,5,100925*********524165,A Google user,5.240.0,2023-03-09T10:30:09.000Z,0
162512,good job,5,103657*********486254,A Google user,,2019-05-22T14:45:09.000Z,0
117289,"Lol.. I can't login into grab account it said ""... Have a multiple accounts on this device"" but I don't have a multiple accounts lol fix it.",1,106245*********600088,A Google user,5.16.1,2018-10-27T01:43:18.000Z,0
150723,astig,5,107203*********089983,A Google user,5.38.1,2019-04-24T05:13:59.000Z,0
199685,huaaaa bagus skaliii.tapi sayangnya. promonya ngeselinn. kadang kadang bisaa. kadang kadang tidaakk wgwgwgwgwgwgwggwgwgagwgagga,5,109817*********874784,A Google user,5.53.0,2019-07-15T08:07:58.000Z,0
248184,Andalan gue lah... Lebih murah dari sebelah,5,103000*********488740,A Google user,5.66.1,2019-10-19T08:59:32.000Z,0
145967,"Your server got problem?rubbish grab, contact driver button vanish?",1,117530*********405986,A Google user,5.38.1,2019-04-05T12:32:40.000Z,0
372517,"Food were great, seller followed instructions. Rider polite and prompt.",5,100295*********485106,A Google user,,2021-10-19T13:38:19.000Z,0
378795,Staff very polite n considerate. I'll also consider dine in as it's really a family friendly restaurant. Thank you again for your great service.,5,116851*********015727,A Google user,5.177.300,2021-12-08T04:47:25.000Z,0
325697,It will not let me add payment methods,1,104517*********815605,A Google user,,2020-11-21T06:51:18.000Z,0
354783,"Overall, I love this apps. It's easy to use.",5,106954*********611944,A Google user,5.151.0,2021-06-13T09:18:04.000Z,0
35013,Accurate destination & fix rate,5,113197*********945038,A Google user,4.17.0,2017-01-13T06:01:59.000Z,0
339729,Monopolized,1,103967*********002004,A Google user,5.139.1,2021-03-07T20:29:16.000Z,0
64185,This apps is incredibly awesome.. And easier for us to book..,5,100790*********280368,A Google user,4.35.1,2017-09-10T01:20:15.000Z,1
257904,Very helpfull app n lots of promo. I love it.,5,107854*********143705,A Google user,5.65.0,2019-11-15T17:04:03.000Z,0
433496,Best transportation tools,5,109125*********442389,A Google user,5.263.0,2023-07-21T07:52:23.000Z,0
371790,Thankyou kuya bait nyo po,5,114782*********978561,A Google user,5.76.0,2021-10-14T02:04:10.000Z,0
157353,Suka!!,5,117539*********919014,A Google user,5.44.0,2019-05-18T05:42:40.000Z,0
339402,Ok,5,103822*********818376,A Google user,5.06.0,2021-03-05T11:16:34.000Z,0
48509,Memudahkan.,5,100940*********760963,A Google user,4.24.1,2017-04-20T11:29:05.000Z,0
118528,"Your new system for grabfood ""preffered merchants"" is sucks.. i waited for 10 mins just to read the restaurant is busy.. just bring back the old system..",1,111100*********814486,A Google user,5.17.1,2018-11-03T09:55:35.000Z,5
347647,panget ng grag hystt,5,117373*********875726,A Google user,,2021-04-28T09:18:20.000Z,0
383418,very good,5,116075*********756392,A Google user,5.183.0,2022-01-13T10:42:27.000Z,0
147959,convenient,5,107993*********582869,A Google user,5.36.3,2019-04-12T00:59:05.000Z,0
90207,"Overall, the interface is user friendly and most always upgrading your system at anytime",5,110709*********156324,A Google user,4.18.0,2018-04-08T10:45:00.000Z,0
422232,Good,5,111867*********924119,A Google user,,2023-02-27T22:15:24.000Z,0
39576,Good aplication,5,111680*********569347,A Google user,4.19.1,2017-02-24T02:57:41.000Z,0
121980,"I used for delivery yesterday and today when I open the app it shows me delivery sub menu, when I press back button the app closed. How am I suppose to get to the main menu???",1,113368*********414553,A Google user,5.20.0,2018-11-22T23:28:50.000Z,6
15398,nice app,5,100371*********812027,A Google user,4.1.1,2016-05-01T22:29:55.000Z,0
75527,"kadang suka dapet driver yg jauh, jadi lama nunggunya. padahal yg deket ada. itu aja sih kurangnya",4,107377*********342624,A Google user,4.37.0,2017-12-03T01:20:14.000Z,0
195223,MANTUL,5,114652*********652137,A Google user,5.42.0,2019-07-09T05:41:06.000Z,0
73804,More promotions pleasee😊,4,108719*********141720,A Google user,4.40.0,2017-11-19T10:21:42.000Z,0
211559,why can't i update it?,1,117013*********173967,A Google user,5.42.0,2019-08-04T04:54:13.000Z,0
114732,Please fix the crashing issues which happens evety few seconds... 😐,3,103465*********975806,A Google user,5.09.1,2018-10-13T04:33:20.000Z,0
196543,Very useful. But needed more adjustment on apps to be more friendly user.,5,107124*********465460,A Google user,5.40.1,2019-07-10T13:59:51.000Z,0
417665,Aplikasi SAMPAH . PENJEMPUTAN LAMBAT . DRIVER TIDAK MAU TRIP JARAK DEKAT,1,103356*********363665,A Google user,5.116.0,2022-12-28T12:32:48.000Z,0
43257,Great app. Indeed!,5,112876*********854199,A Google user,4.21.2,2017-03-16T11:02:12.000Z,1
419552,grab susah cari 😿,1,100876*********440822,A Google user,5.237.0,2023-01-23T09:20:54.000Z,0
356969,Oke bagus,5,110470*********393154,A Google user,5.150.0,2021-06-28T04:46:25.000Z,0
193096,"if u forget something in the cab, u only hope that u get it back because they can not control their drivers and you are only on the mercy of the drivers...worst services.",1,106515*********605134,A Google user,5.51.0,2019-07-06T03:18:02.000Z,0
155866,very good,5,109168*********956133,A Google user,5.45.1,2019-05-17T06:16:53.000Z,0
142595,Helpful,5,106424*********848978,A Google user,5.36.3,2019-03-28T18:34:54.000Z,0
198114,It is a great help. thank you.,5,108450*********848282,A Google user,5.52.1,2019-07-13T01:55:48.000Z,0
404843,Good,5,104735*********262528,A Google user,,2022-08-02T21:54:05.000Z,0
312905,Good,5,104476*********528431,A Google user,5.107.0,2020-08-15T16:08:55.000Z,0
399198,"It is not us who need to update the address, its yours. I check on google map and I saw my address is there. I tried to pinpoint my address,but your app automatically move it to another location. Please, stop telling us to update the address and update your map database. It cause so much misunderstanding between us and the driver. The new chat system with automatic translation is worse and not knowing how to turn off the automatic translation. I need the old grab app :)",1,109757*********206982,A Google user,,2022-06-08T21:42:51.000Z,9
162108,good,5,101923*********779962,A Google user,5.44.0,2019-05-22T07:25:13.000Z,0
289438,Good,4,111880*********527269,A Google user,5.84.1,2020-02-24T01:28:30.000Z,0
417342,They have not service.,1,117086*********351423,A Google user,5.232.0,2022-12-24T06:39:04.000Z,0
306991,Lifesaver app,5,107173*********487111,A Google user,5.90.1,2020-07-20T09:39:26.000Z,0
246116,Very Convenient but i just hate when they cancelled my bookings.,5,115766*********936607,A Google user,5.64.0,2019-10-14T05:21:47.000Z,0
138532,Best transportation + food delivery + item delivery + e-wallet so far. Especially the E-wallet system is friendly and regurarly updated. only down side is too less reward…,5,112602*********850570,A Google user,5.36.3,2019-03-19T11:43:53.000Z,1
77099,Fine,4,101832*********878482,A Google user,4.42.0,2017-12-16T10:32:44.000Z,0
429714,"没意见,烂公司",1,107319*********621111,A Google user,5.255.0,2023-05-30T15:30:11.000Z,0
44046,"Seharusnya opsi ngebatalin orderan itu ada dipenumpang bukan di driver, driver semena-mena ngebatalin order, penumpang terlantar",1,106465*********950587,A Google user,,2017-03-21T12:40:45.000Z,0
145162,"Hi there, to install an app , its asking for facebook, gmail account and  phone number. How if the people dont have a facebook account. You should make us to choose either one from this three! For what sake you all asking for this three and make our life too hard. Please concern about this. Furthermore, when i want to look for a solution , its apppearing with a stupid google docs question !! Is it help us to fix the problem. Why the hell grab is taking a huge and long process to get in the app.",1,109879*********456743,A Google user,5.37.1,2019-04-03T04:51:19.000Z,0
161874,so helpful app but sometimes so lemoooot...,5,104254*********352319,A Google user,5.45.1,2019-05-22T03:02:17.000Z,0
64830,good,5,106367*********215032,A Google user,4.34.1,2017-09-15T06:55:27.000Z,0
202015,Excelent,5,110660*********458212,A Google user,5.53.0,2019-07-19T01:02:07.000Z,0
417253,review time,4,108306*********570820,A Google user,5.233.2,2022-12-23T05:59:02.000Z,0
310497,A lot more easier to move around,5,112131*********454246,A Google user,5.108.1,2020-08-04T23:37:49.000Z,0
68118,"This app app well made, easy to use, good services and the drivers are very generally, really I like Grab, keep it up and thanks",5,101644*********694007,A Google user,4.37.0,2017-10-08T14:40:11.000Z,3
402796,easy to book,5,106032*********674259,A Google user,5.209.0,2022-07-13T03:49:30.000Z,0
414320,good,5,105298*********427498,A Google user,5.227.0,2022-11-18T14:45:17.000Z,0
270761,Please remove feature driver can take multiple order at the same time. I rather pay more rather than waiting for an hour to wait driver queue in resto and another hour for delivery queue. This feature suck. Or let us chose to find another driver if they have order already!,1,118038*********798399,A Google user,5.71.0,2019-12-21T06:54:53.000Z,0
338450,"fast,polite drivers",5,112847*********359419,A Google user,5.137.0,2021-02-27T02:34:15.000Z,0
322730,It is great.. just disappoint on my most recent order.. items were missing and the food is cold. (Wendy's-BF Homes),5,103177*********377714,A Google user,5.120.0,2020-10-26T17:24:41.000Z,0
203411,good,5,112504*********173293,A Google user,5.30.1,2019-07-21T07:46:53.000Z,0
399318,"Only use this app when I need transportation once in a while. Whenever I try using it, it gave me problems.. Now, it cannot be updated! Super annoying app.",1,115135*********397420,A Google user,5.189.0,2022-06-10T01:52:37.000Z,0
426883,"irresponsible. become worse & worse services. just know how to take order, but when there is a problem, become ignorance to user. will stop using this idiot service",1,117682*********607382,A Google user,5.249.0,2023-04-26T03:00:37.000Z,0
144544,rekan grabfood tolong diperbanyak,3,116459*********369311,A Google user,5.36.3,2019-04-01T11:41:44.000Z,0
368802,Yaelah apa ini nyuru masukin selfie sama credit card info kek scammer aja,1,105244*********656924,A Google user,5.166.0,2021-09-19T15:58:47.000Z,0
389299,"Poor delivery service on grab food, as I get the delay delivery many times due to rider have to delivery 2 orders and the delays delivery is almost an hour not few minute. Grab ask me to pay extra for premium delivery to avoid any delay delivery cause.",1,102098*********377301,A Google user,5.193.0,2022-03-17T06:01:50.000Z,0
84067,Easy to use n helpful,5,115589*********212398,A Google user,4.44.1,2018-02-13T02:38:39.000Z,1
363438,I'm using Grabfood most of the time and i like how Grabfood continuesly give its user lots of promo. #nocomplain,5,109970*********190977,A Google user,5.151.0,2021-08-12T06:17:57.000Z,0
317722,I cannot log in,1,101002*********061897,A Google user,,2020-09-15T04:52:54.000Z,0
72644,Best service provided,5,105254*********436205,A Google user,4.39.1,2017-11-10T17:06:44.000Z,0
66139,So far good,5,111531*********882714,A Google user,4.34.1,2017-09-25T00:19:08.000Z,0
197006,good,5,115728*********237327,A Google user,,2019-07-11T07:27:49.000Z,0
30020,Iyaz del,5,100658*********300504,A Google user,,2016-11-28T04:32:52.000Z,0
270198,"setelah update promo code bisa dimasukkan tapi harga ga berkurang dan juga sering cancel tapi saldo ovo udah berkurang dulu, harus nunggu lama buat saldo balik",1,107191*********442473,A Google user,5.75.0,2019-12-20T01:27:08.000Z,0
358942,Improved service. Keep it up.,5,115960*********570454,A Google user,5.147.0,2021-07-11T08:35:36.000Z,0
377511,nice personality,5,101951*********394082,A Google user,5.174.0,2021-11-26T01:15:50.000Z,0
11666,It says check you settings no internet connection although i have stable connection help me out to fix it,1,112905*********965811,A Google user,v3.7.2,2016-02-05T11:55:52.000Z,0
78906,it's pretty good cause i can go everywhere with easyly .. and it's easy to use,5,108071*********916011,A Google user,4.37.0,2017-12-29T16:00:58.000Z,1
285243,Good service,4,114985*********839935,A Google user,5.82.0,2020-02-06T06:28:16.000Z,0
338622,Terbaik,5,117895*********267812,A Google user,5.137.0,2021-02-28T05:37:33.000Z,0
125987,Helpful,4,100927*********974129,A Google user,4.47.1,2018-12-10T04:25:28.000Z,0
162656,drivers are responsive enough. pls add tool to enable tipping the driver in grab food,4,104205*********391385,A Google user,5.45.1,2019-05-23T00:33:18.000Z,0
438154,All right,5,116934*********885657,A Google user,5.271.0,2023-09-19T16:51:55.000Z,0
314741,Useful app but the verification for the grabwallet isn't the best. I've submitted my valid ID countless times but it still says that they couldn't verify it. Just gave up unlocking the feature as it isn't crucial anyways. 😞,4,107165*********054152,A Google user,5.111.0,2020-08-26T07:50:46.000Z,0
324430,What a useless service. If a location is wrong what a customer can do for your stupid navigation. Charging me for without delivery is nonsense. I will find a way to charge grab,1,110266*********730552,A Google user,5.121.0,2020-11-11T01:46:37.000Z,0
425827,good,5,111691*********931868,A Google user,5.248.1,2023-04-13T05:29:52.000Z,0
382813,Love it,5,115204*********381882,A Google user,,2022-01-07T10:44:23.000Z,0
145840,mantoel,4,104639*********987734,A Google user,5.18.2,2019-04-05T06:17:53.000Z,0
346146,Easy and convenient!,5,117185*********676444,A Google user,5.144.0,2021-04-17T03:51:57.000Z,0
28412,serveic well,5,100662*********734521,A Google user,4.13.1,2016-11-14T03:17:37.000Z,0
450,Tested on non peak and from West to airport so it's quite a lucrative pick up.  Nonetheless worked well.  Cabby very prompt and called to confirm prior with sms upon arrival.,5,117835*********882849,A Google user,v2.0,2014-03-18T23:21:05.000Z,0
85889,good,5,100403*********987386,A Google user,4.45.1,2018-02-28T13:48:07.000Z,0
61975,Good,5,113419*********136249,A Google user,,2017-08-22T19:59:17.000Z,0
395796,Expensive cost even the destination quite near. disappointed.,1,109192*********245381,A Google user,5.192.0,2022-05-11T22:54:18.000Z,0
275297,Good,4,103084*********678146,A Google user,5.68.0,2020-01-04T14:46:34.000Z,0
357936,Very good,5,111913*********551840,A Google user,5.155.1,2021-07-04T15:55:01.000Z,0
307433,Good,5,107733*********184973,A Google user,5.106.0,2020-07-23T12:28:51.000Z,0
308833,Great,5,114911*********294365,A Google user,5.107.0,2020-07-31T04:54:50.000Z,0
419320,Kuat slow service kecewa betul tpksa jalan kaki pergi ke tmpat dituju😪,2,107586*********078074,A Google user,,2023-01-20T09:24:09.000Z,0
438010,Friendly driver. Excellent service !,5,105060*********964990,A Google user,5.271.0,2023-09-17T23:58:37.000Z,1
436439,"Worst, it suspended almost all of my accounts and said there are abnormal activities without even informing me what kind of activities are those. Now I can't even order and open acc due to the suspension.",1,116923*********916050,A Google user,,2023-08-28T06:08:30.000Z,0
